Активно;Тип расчета;Параметр товарной акции;Приоритет;Дата начала действия;Дата окончания действия;Ответственный;Название;Внешний идентификатор;Описание;Значение для товарной акции;Минимальное количество товара по акции;Максимальное количество товара по акции;Минимальная сумма товара по акции;Кол-во товара;По цене товара;Товар;Подгруппа товаров;Группа товаров;Подкатегория товаров;Категории товаров;Бренд;Производитель;Мерчант
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Напиток Энергетический ДрайвМи Ориджинал 0.449л ж/б Россия;;;65,9;0,1;45;1;;;РН200462;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Напиток Энергетический ДрайвМи Ягодный вкус 0.449л ж/б Россия;;;65,9;0,1;45;1;;;РН200466;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Напиток б/алк газ ароматизир Пепси-Кола 0.5л ПЭТ Россия;;;55,9;0,1;45;1;;;РН107737;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Напиток б/алк газ Миринда Refreshing вкус апельсина 0.5л ПЭТ Россия;;;55,9;0,1;45;1;;;РН107739;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Напиток б/алк газ Pepsi Wild Cherry низкокалорийный 0.5л ПЭТ РОссия;;;55,9;0,1;45;1;;;РН107738;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Напиток Пепси Макс газ 0.5л ПЭТ Россия;;;55,9;0,1;45;1;;;РН200467;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Напиток б/алк газ Pepsi Wild Cherry низкокалорийный 1.5л ПЭТ Россия;;;89,9;0,1;45;1;;;РН107746;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Напиток Пепси-Кола б/алк газ ароматизир 1.5л ПЭТ Россия;;;89,9;0,1;45;1;;;РН107745;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Напиток Маунтин Дью сильногаз 1.5л ПЭТ Россия;;;89,9;0,1;45;1;;;РН200469;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Чай холодный Зеленый 1л ПЭТ Lipton Россия;;;89,9;0,1;45;1;;;РН084198;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Чай зел. Земляника и клюква 1л ПЭТ Lipton Россия;;;89,9;0,1;45;1;;;РН095691;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Чай холодный Лимон 1л ПЭТ Lipton Россия;;;89,9;0,1;45;1;;;РН084196;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Вода Актив цитрус негаз 0.5л Аква Минерале Россия;;;49,9;0,1;45;1;;;РН200472;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Вода Аква Минерале Черешня газ 0,5л ПЭТ Россия;;;49,9;0,1;45;1;;;РН200465;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Вода питьевая негазированная первой категории Аква Минерале 0.5л ПЭТ Россия;;;39,9;0,1;45;1;;;РН115531;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Вода питьевая 0,33л п/у Легенда Байкала Россия;;;39,9;0,1;45;1;;;РН115240;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Вода питьевая 0,5л п/у Легенда Байкала Россия;;;59,9;0,1;45;1;;;РН115241;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Вода питьевая 1,5л п/у Легенда Байкала Россия;;;69,9;0,1;45;1;;;РН115242;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Смузи киви-ананас 0.25л пэт Be true Россия;;;129,9;0,1;45;1;;;РН110201;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Смузи клубника-банан 0.25л пэт Be true Россия;;;129,9;0,1;45;1;;;РН110202;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Смузи малина-ежевика 0.25л пэт Be true Россия;;;129,9;0,1;45;1;;;РН110203;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Смузи манго-маракуйя 0.25л пэт Be true Россия;;;129,9;0,1;45;1;;;РН110204;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Смузи манго-морковь 0.25л пэт Be true Россия;;;129,9;0,1;45;1;;;РН110205;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Вода питьевая 0.4л Шишкин Лес;;;17,9;0,1;45;1;;;РН008967;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Вода Питьевая газ 0.4л Шишкин Лес;;;17,9;0,1;45;1;;;РН008969;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Нектар томатный 1л Сады Придонья Россия;;;69,9;0,1;45;1;;;РН011182;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Сок пр.отжима ябл 1л тетра пак Сады Придонья Россия;;;69,9;0,1;45;1;;;РН011184;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Нектар мультифруктовый 1л Сады Придонья Россия;;;69,9;0,1;45;1;;;РН011191;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Сок яблоко виноград 1л Сады Придонья Россия;;;69,9;0,1;45;1;;;РН011195;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Сок яблоко абрикос 1л Сады Придонья Россия;;;69,9;0,1;45;1;;;РН011196;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Сок яблочно-вишневый 0.2л Сады Придонья Россия;;;23,9;0,1;45;1;;;РН011205;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Сок яблочно-виноградный 0.2л Сады Придонья Россия;;;23,9;0,1;45;1;;;РН011209;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Сок зеленое яблоко пак. 0.2л Сады придонья Россия;;;23,9;0,1;45;1;;;РН039579;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Сок яблоко-черная смородина пак. 0.2л Сады придонья Россия;;;23,9;0,1;45;1;;;РН039581;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Сок Сады Придонья зеленое яблоко 1л Россия;;;69,9;0,1;45;1;;;РН045642;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Сок ябл/персик с мяк. 1л Сады Придонья Россия;;;69,9;0,1;45;1;;;РН045646;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Сок из яблок/черн.смор. 1л тетра-пак Сады Придонья Россия;;;69,9;0,1;45;1;;;РН097960;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Сок Сады Придонья яблоко вишня 1л пэт Россия;;;69,9;0,1;45;1;;;РН113092;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;СИ -Вода минеральная природная питьевая столовая н/г 1.5л пэт Akvile Литва;;;69,9;0,1;45;1;;;РН110214;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;СИ -Вода минеральная природная питьевая столовая газ 1.5л пэт Akvile Литва;;;69,9;0,1;45;1;;;РН110216;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Напиток Fantola Баббл гам 0.33л Россия;;;49,9;0,1;45;1;;;РН200542;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;Александра Хопова;Напиток Fantola Манго трио 0.33л Россия;;;49,9;0,1;45;1;;;РН200543;;;;;;;
